ID,flags,home,work,visiting,health,agegroup,education,wellbeing,gender,subculture,happiness,family,class,name,taxRate
0,Created,44172,31240,0,VeryHealthy,Adult,Uneducated,85,Male,Generic,Suberb,212,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods,14938,31240,0,ExcellentHealth,Adult,Uneducated,49,Male,Generic,Excellent,166,Low Residential - Level1 (ItemClass),,9
0,Created,15504,31240,0,ExcellentHealth,Adult,Uneducated,53,Male,Generic,Excellent,31,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,18926,0,0,ExcellentHealth,Adult,Uneducated,92,Male,Generic,Suberb,177,Low Residential - Level1 (ItemClass),,9
0,Created- Original,9205,0,0,ExcellentHealth,Teen,Uneducated,60,Male,Generic,Suberb,205,Low Residential - Level1 (ItemClass),,9
0,Created- Original,42659,0,0,VeryHealthy,Child,Uneducated,70,Male,Generic,Suberb,76,Low Residential - Level1 (ItemClass),,9
0,Created,38492,45669,0,VeryHealthy,Adult,Uneducated,66,Male,Generic,Suberb,197,Low Residential - Level1 (ItemClass),,9
0,672137221,12618,0,28554,Sick,Young,Uneducated,15,Male,Generic,Poor,233,Low Residential - Level1 (ItemClass),,9
0,-2112880635,34317,0,32197,VerySick,Adult,Uneducated,0,Male,Generic,Bad,203,Low Residential - Level1 (ItemClass),,9
0,1048577,23647,28554,37196,ExcellentHealth,Adult,Uneducated,77,Male,Generic,Suberb,240,Low Residential - Level1 (ItemClass),,9
0,Created- Original,12329,0,0,ExcellentHealth,Teen,Uneducated,44,Male,Generic,Excellent,22,Low Residential - Level1 (ItemClass),,9
0,Created- Original,5824,0,0,ExcellentHealth,Teen,Uneducated,59,Male,Generic,Suberb,19,Low Residential - Level1 (ItemClass),,9
0,66060293,11158,0,32197,VerySick,Adult,Uneducated,0,Male,Generic,Bad,111,Low Residential - Level1 (ItemClass),,9
0,Created- Original,20027,0,0,ExcellentHealth,Teen,Uneducated,50,Male,Generic,Suberb,212,Low Residential - Level1 (ItemClass),,9
0,Created- Original,24553,0,0,ExcellentHealth,Child,Uneducated,81,Male,Generic,Suberb,82,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14017,0,0,VeryHealthy,Child,Uneducated,65,Male,Generic,Excellent,136,Low Residential - Level1 (ItemClass),,9
0,Created,37958,32775,0,VeryHealthy,Adult,Uneducated,92,Male,Generic,Suberb,215,Low Residential - Level1 (ItemClass),,9
0,Created- Original,5633,0,0,ExcellentHealth,Teen,Uneducated,74,Male,Generic,Suberb,48,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods,45128,45669,0,ExcellentHealth,Adult,Uneducated,38,Male,Generic,Excellent,147,Low Residential - Level1 (ItemClass),,9
56862,Created- Location,24553,16855,0,ExcellentHealth,Adult,Uneducated,100,Female,Generic,Suberb,154,Low Residential - Level1 (ItemClass),Annabel Miller,9
0,Created,43709,27789,0,ExcellentHealth,Adult,Uneducated,90,Male,Generic,Suberb,56,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods,45735,23415,0,ExcellentHealth,Young,Uneducated,72,Male,Generic,Suberb,84,Low Residential - Level1 (ItemClass),,9
0,17825797,38492,0,32197,VerySick,Young,Uneducated,24,Male,Generic,Bad,139,Low Residential - Level1 (ItemClass),,9
0,Created,24553,6232,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,226,Low Residential - Level1 (ItemClass),,9
0,Created- Original,39471,0,0,ExcellentHealth,Teen,Uneducated,62,Male,Generic,Suberb,226,Low Residential - Level1 (ItemClass),,9
0,Created- Original,44172,0,0,VeryHealthy,Child,Uneducated,60,Male,Generic,Excellent,158,Low Residential - Level1 (ItemClass),,9
0,Created,11659,45669,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,150,Low Residential - Level1 (ItemClass),,9
0,6291457,19975,0,0,VeryHealthy,Adult,Uneducated,53,Male,Generic,Excellent,64,Low Residential - Level1 (ItemClass),,9
0,Created- Original,34317,0,0,ExcellentHealth,Child,Uneducated,46,Male,Generic,Excellent,203,Low Residential - Level1 (ItemClass),,9
0,Created- Original,13044,0,0,VeryHealthy,Child,Uneducated,78,Male,Generic,Suberb,86,Low Residential - Level1 (ItemClass),,9
0,Created- Original,29485,0,0,VeryHealthy,Child,Uneducated,55,Male,Generic,Excellent,83,Low Residential - Level1 (ItemClass),,9
0,Created,6076,0,0,ExcellentHealth,Teen,Uneducated,82,Male,Generic,Suberb,32,Low Residential - Level1 (ItemClass),,9
0,Created,13023,45669,0,VeryHealthy,Adult,Uneducated,90,Male,Generic,Suberb,21,Low Residential - Level1 (ItemClass),,9
0,133121,42036,28554,0,ExcellentHealth,Adult,OneSchool,100,Male,Generic,Suberb,32,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14198,0,0,VeryHealthy,Child,Uneducated,82,Male,Generic,Suberb,156,Low Residential - Level1 (ItemClass),,9
0,524289,19178,47214,0,VeryHealthy,Adult,Uneducated,95,Male,Generic,Suberb,66,Low Residential - Level1 (ItemClass),,9
0,Created- Original,31117,0,0,VeryHealthy,Child,Uneducated,65,Male,Generic,Suberb,165,Low Residential - Level1 (ItemClass),,9
30349,Created- Location,12618,0,0,ExcellentHealth,Child,Uneducated,56,Female,Generic,Excellent,148,Low Residential - Level1 (ItemClass),Emma Williams,9
0,Created- Original,40853,0,0,VeryHealthy,Child,Uneducated,49,Male,Generic,Excellent,157,Low Residential - Level1 (ItemClass),,9
11401,Created- Location,6076,26589,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,32,Low Residential - Level1 (ItemClass),Raymond Ward,9
0,Created,36120,37030,0,ExcellentHealth,Adult,Uneducated,46,Male,Generic,Excellent,46,Low Residential - Level1 (ItemClass),,9
0,6291457,45128,0,0,ExcellentHealth,Adult,Uneducated,35,Male,Generic,Excellent,103,Low Residential - Level1 (ItemClass),,9
0,Created,6076,37030,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,125,Low Residential - Level1 (ItemClass),,9
43833,Created- Location- Unemployed,37958,0,0,VeryHealthy,Adult,Uneducated,82,Female,Generic,Suberb,60,Low Residential - Level1 (ItemClass),Stephanie Wright,9
0,Created,25106,37030,0,ExcellentHealth,Young,Uneducated,74,Male,Generic,Suberb,134,Low Residential - Level1 (ItemClass),,9
0,Created- Original,6076,0,0,VeryHealthy,Child,Uneducated,79,Male,Generic,Suberb,77,Low Residential - Level1 (ItemClass),,9
0,133121,48228,45862,0,ExcellentHealth,Adult,OneSchool,100,Male,Generic,Suberb,144,Low Residential - Level1 (ItemClass),,9
0,524289,14938,16855,0,ExcellentHealth,Adult,Uneducated,49,Male,Generic,Excellent,164,Low Residential - Level1 (ItemClass),,9
0,Created- Original,41775,0,0,ExcellentHealth,Teen,Uneducated,63,Male,Generic,Suberb,90,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,15504,0,0,ExcellentHealth,Teen,Uneducated,46,Male,Generic,Excellent,198,Low Residential - Level1 (ItemClass),,9
0,Created- Original,45128,0,0,VeryHealthy,Child,Uneducated,28,Male,Generic,Excellent,147,Low Residential - Level1 (ItemClass),,9
0,Created,2852,37030,0,ExcellentHealth,Adult,Uneducated,38,Male,Generic,Excellent,98,Low Residential - Level1 (ItemClass),,9
0,Created- Original,36405,0,0,ExcellentHealth,Teen,Uneducated,75,Male,Generic,Suberb,96,Low Residential - Level1 (ItemClass),,9
0,Created,25905,37030,0,ExcellentHealth,Adult,Uneducated,62,Male,Generic,Suberb,84,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,44172,0,0,ExcellentHealth,Young,Uneducated,68,Male,Generic,Suberb,184,Low Residential - Level1 (ItemClass),,9
0,524289,45292,38136,0,VeryHealthy,Adult,Uneducated,49,Male,Generic,Excellent,32,Low Residential - Level1 (ItemClass),,9
0,Created,45128,45669,0,ExcellentHealth,Adult,Uneducated,38,Male,Generic,Excellent,208,Low Residential - Level1 (ItemClass),,9
0,Created- Original,36405,0,0,ExcellentHealth,Teen,Uneducated,75,Male,Generic,Suberb,24,Low Residential - Level1 (ItemClass),,9
0,Created- Original,13313,0,0,VeryHealthy,Teen,Uneducated,46,Male,Generic,Excellent,164,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,36120,0,0,ExcellentHealth,Teen,Uneducated,44,Male,Generic,Excellent,155,Low Residential - Level1 (ItemClass),,9
0,Created,31117,15285,0,ExcellentHealth,Adult,Uneducated,89,Male,Generic,Suberb,132,Low Residential - Level1 (ItemClass),,9
0,51412997,27790,0,32197,VerySick,Teen,Uneducated,20,Male,Generic,Bad,154,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14237,0,0,ExcellentHealth,Teen,Uneducated,34,Male,Generic,Excellent,68,Low Residential - Level1 (ItemClass),,9
0,Created,42659,0,0,ExcellentHealth,Teen,Uneducated,78,Male,Generic,Suberb,154,Low Residential - Level1 (ItemClass),,9
0,Created,44171,45669,0,ExcellentHealth,Adult,Uneducated,70,Male,Generic,Suberb,183,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods,1499,30639,0,ExcellentHealth,Adult,Uneducated,49,Male,Generic,Excellent,117,Low Residential - Level1 (ItemClass),,9
0,Created,25298,0,0,ExcellentHealth,Teen,Uneducated,41,Male,Generic,Excellent,25,Low Residential - Level1 (ItemClass),,9
0,Created- Original,13044,0,0,VeryHealthy,Child,Uneducated,78,Male,Generic,Suberb,15,Low Residential - Level1 (ItemClass),,9
20414,Created- Location,12618,37030,0,ExcellentHealth,Adult,Uneducated,53,Female,Generic,Excellent,148,Low Residential - Level1 (ItemClass),Faith Williams,9
0,Created,15672,37030,0,ExcellentHealth,Adult,Uneducated,84,Male,Generic,Suberb,140,Low Residential - Level1 (ItemClass),,9
0,-2096070655,19975,0,32197,VerySick,Teen,Uneducated,0,Male,Generic,Bad,239,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14198,0,0,ExcellentHealth,Teen,Uneducated,90,Male,Generic,Suberb,156,Low Residential - Level1 (ItemClass),,9
0,Created,18926,45669,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,175,Low Residential - Level1 (ItemClass),,9
0,Created,4820,45669,0,ExcellentHealth,Young,Uneducated,74,Male,Generic,Suberb,154,Low Residential - Level1 (ItemClass),,9
0,Created- Original,40853,37030,0,ExcellentHealth,Young,Uneducated,88,Male,Generic,Suberb,60,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods,38135,37030,0,ExcellentHealth,Adult,Uneducated,38,Male,Generic,Excellent,36,Low Residential - Level1 (ItemClass),,9
0,Created,4820,37030,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,250,Low Residential - Level1 (ItemClass),,9
